peakChr,peakStart,peakEnd,peakLength,peakStrand,name,score,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS
chr11,62554307,62554630,324,*,NA,0,Promoter (<=1kb),11,62554874,62557872,2999,1,374395,uc001nvd.4,-244
chr11,62559170,62559444,275,*,NA,0,Promoter (<=1kb),11,62557787,62559486,1700,2,79064,uc001nve.2,42
chr11,62572560,62572835,276,*,NA,0,Promoter (<=1kb),11,62559598,62572964,13367,2,10482,uc001nvf.1,129
chr11,62572560,62572835,276,*,NA,0,Promoter (<=1kb),11,62559598,62572964,13367,2,10482,uc001nvf.1,129
chr11,62606588,62606752,165,*,NA,0,Promoter (<=1kb),11,62600383,62607131,6749,2,54663,uc001nvl.2,379
chr11,62610070,62610097,28,*,NA,0,Promoter (<=1kb),11,62600383,62609281,8899,2,54663,uc009yoi.2,-789
chr11,62610070,62610097,28,*,NA,0,Promoter (<=1kb),11,62600383,62609281,8899,2,54663,uc009yoi.2,-789
chr11,62647904,62648189,286,*,NA,0,Promoter (<=1kb),11,62648344,62656355,8012,1,6520,uc001nwg.3,-155
chr11,62647904,62648189,286,*,NA,0,Promoter (<=1kb),11,62648344,62656355,8012,1,6520,uc001nwg.3,-155
chr11,62647904,62648189,286,*,NA,0,Promoter (<=1kb),11,62648344,62656355,8012,1,6520,uc001nwg.3,-155
chr11,62649000,62649065,66,*,NA,0,Promoter (<=1kb),11,62648344,62656355,8012,1,6520,uc001nwg.3,656
chr11,62649000,62649065,66,*,NA,0,Promoter (<=1kb),11,62648344,62656355,8012,1,6520,uc001nwg.3,656
chr11,62649000,62649065,66,*,NA,0,Promoter (<=1kb),11,62648344,62656355,8012,1,6520,uc001nwg.3,656
chr11,62649000,62649065,66,*,NA,0,Promoter (<=1kb),11,62648344,62656355,8012,1,6520,uc001nwg.3,656
chr11,62649000,62649065,66,*,NA,0,Promoter (<=1kb),11,62648344,62656355,8012,1,6520,uc001nwg.3,656
chr11,62649000,62649065,66,*,NA,0,Promoter (<=1kb),11,62648344,62656355,8012,1,6520,uc001nwg.3,656
chr11,62649258,62649323,66,*,NA,0,Promoter (<=1kb),11,62648344,62656355,8012,1,6520,uc001nwg.3,914
chr11,62649258,62649323,66,*,NA,0,Promoter (<=1kb),11,62648344,62656355,8012,1,6520,uc001nwg.3,914
chr11,63304530,63304610,81,*,NA,0,Promoter (<=1kb),11,63304273,63313930,9658,1,5920,uc001nxf.4,257
chr11,63304530,63304610,81,*,NA,0,Promoter (<=1kb),11,63304273,63313930,9658,1,5920,uc001nxf.4,257
chr11,63438331,63438564,234,*,NA,0,Promoter (<=1kb),11,63396437,63439083,42647,2,25923,uc001nxk.1,519
chr11,63438331,63438564,234,*,NA,0,Promoter (<=1kb),11,63396437,63439083,42647,2,25923,uc001nxk.1,519
chr11,63535619,63535942,324,*,NA,0,Promoter (<=1kb),11,63527364,63536113,8750,2,65998,uc010rmv.2,171
chr11,63535619,63535942,324,*,NA,0,Promoter (<=1kb),11,63527364,63536113,8750,2,65998,uc010rmv.2,171
chr11,63536345,63536615,271,*,NA,0,Promoter (<=1kb),11,63527364,63536113,8750,2,65998,uc010rmv.2,-232
chr11,63536345,63536615,271,*,NA,0,Promoter (<=1kb),11,63527364,63536113,8750,2,65998,uc010rmv.2,-232
chr11,63536345,63536615,271,*,NA,0,Promoter (<=1kb),11,63527364,63536113,8750,2,65998,uc010rmv.2,-232
chr11,63536492,63536815,324,*,NA,0,Promoter (<=1kb),11,63527364,63536113,8750,2,65998,uc010rmv.2,-379
chr11,63580668,63580777,110,*,NA,0,Promoter (<=1kb),11,63580923,63595190,14268,1,144097,uc001nxt.3,-146
chr11,63581443,63581766,324,*,NA,0,Promoter (<=1kb),11,63580923,63595190,14268,1,144097,uc001nxt.3,520
chr11,63581443,63581766,324,*,NA,0,Promoter (<=1kb),11,63580923,63595190,14268,1,144097,uc001nxt.3,520
chr11,63581443,63581766,324,*,NA,0,Promoter (<=1kb),11,63580923,63595190,14268,1,144097,uc001nxt.3,520
chr11,63606622,63606943,322,*,NA,0,Promoter (<=1kb),11,63606400,63678492,72093,1,2011,uc001nxy.3,222
chr11,63753962,63754285,324,*,NA,0,Promoter (<=1kb),11,63754314,63765892,11579,1,55611,uc009ypb.1,-29
chr11,63753962,63754285,324,*,NA,0,Promoter (<=1kb),11,63754314,63765892,11579,1,55611,uc009ypb.1,-29
chr11,63952546,63952593,48,*,NA,0,Promoter (<=1kb),11,63953587,63963348,9762,1,10963,uc001nyj.3,-994
chr11,63952933,63953143,211,*,NA,0,Promoter (<=1kb),11,63953587,63963348,9762,1,10963,uc001nyj.3,-444
chr11,63952933,63953143,211,*,NA,0,Promoter (<=1kb),11,63953587,63963348,9762,1,10963,uc001nyj.3,-444
chr11,63952933,63953143,211,*,NA,0,Promoter (<=1kb),11,63953587,63963348,9762,1,10963,uc001nyj.3,-444
chr11,63952933,63953143,211,*,NA,0,Promoter (<=1kb),11,63953587,63963348,9762,1,10963,uc001nyj.3,-444
chr11,63952933,63953143,211,*,NA,0,Promoter (<=1kb),11,63953587,63963348,9762,1,10963,uc001nyj.3,-444
chr11,63953673,63953683,11,*,NA,0,Promoter (<=1kb),11,63953587,63972020,18434,1,10963,uc010rnb.1,86
chr11,63953673,63953683,11,*,NA,0,Promoter (<=1kb),11,63953587,63972020,18434,1,10963,uc010rnb.1,86
chr11,63953673,63953683,11,*,NA,0,Promoter (<=1kb),11,63953587,63972020,18434,1,10963,uc010rnb.1,86
chr11,63953673,63953683,11,*,NA,0,Promoter (<=1kb),11,63953587,63972020,18434,1,10963,uc010rnb.1,86
chr11,63953673,63953683,11,*,NA,0,Promoter (<=1kb),11,63953587,63972020,18434,1,10963,uc010rnb.1,86
chr11,63993804,63994126,323,*,NA,0,Promoter (<=1kb),11,63993746,63997488,3743,1,84304,uc001nyq.5,58
chr11,63993804,63994126,323,*,NA,0,Promoter (<=1kb),11,63993746,63997488,3743,1,84304,uc001nyq.5,58
chr11,64001613,64001936,324,*,NA,0,Promoter (<=1kb),11,64002056,64006736,4681,1,7423,uc001nyw.3,-120
chr11,64001613,64001936,324,*,NA,0,Promoter (<=1kb),11,64002056,64006736,4681,1,7423,uc001nyw.3,-120
chr11,64001613,64001936,324,*,NA,0,Promoter (<=1kb),11,64002056,64006736,4681,1,7423,uc001nyw.3,-120
chr11,64001613,64001936,324,*,NA,0,Promoter (<=1kb),11,64002056,64006736,4681,1,7423,uc001nyw.3,-120
chr11,64001613,64001936,324,*,NA,0,Promoter (<=1kb),11,64002056,64006736,4681,1,7423,uc001nyw.3,-120
chr11,64002276,64002599,324,*,NA,0,Promoter (<=1kb),11,64002056,64006736,4681,1,7423,uc001nyx.3,220
chr11,64002276,64002599,324,*,NA,0,Promoter (<=1kb),11,64002056,64006736,4681,1,7423,uc001nyx.3,220
chr11,64002276,64002599,324,*,NA,0,Promoter (<=1kb),11,64002056,64006736,4681,1,7423,uc001nyx.3,220
chr11,64013843,64014166,324,*,NA,0,Promoter (<=1kb),11,64011951,64014413,2463,2,26472,uc001nza.3,247
chr11,64014870,64014932,63,*,NA,0,Promoter (<=1kb),11,64011951,64014413,2463,2,26472,uc001nza.3,-457
chr11,64014870,64014932,63,*,NA,0,Promoter (<=1kb),11,64011951,64014413,2463,2,26472,uc001nza.3,-457
chr11,64014870,64014932,63,*,NA,0,Promoter (<=1kb),11,64011951,64014413,2463,2,26472,uc001nza.3,-457
chr11,64066877,64067035,159,*,NA,0,Promoter (<=1kb),11,64066818,64072239,5422,1,25858,uc009ypm.3,59
chr11,64073036,64073233,198,*,NA,0,Promoter (<=1kb),11,64073044,64084210,11167,1,2101,uc001nzq.1,0
chr11,64073036,64073233,198,*,NA,0,Promoter (<=1kb),11,64073044,64084210,11167,1,2101,uc001nzq.1,0
chr11,64073036,64073233,198,*,NA,0,Promoter (<=1kb),11,64073044,64084210,11167,1,2101,uc001nzq.1,0
chr11,64085628,64085687,60,*,NA,0,Promoter (<=1kb),11,64085560,64089295,3736,1,25824,uc001nzw.3,68
chr11,64085628,64085687,60,*,NA,0,Promoter (<=1kb),11,64085560,64089295,3736,1,25824,uc001nzw.3,68
chr11,64085628,64085687,60,*,NA,0,Promoter (<=1kb),11,64085560,64089295,3736,1,25824,uc001nzw.3,68
chr11,64085628,64085687,60,*,NA,0,Promoter (<=1kb),11,64085560,64089295,3736,1,25824,uc001nzw.3,68
chr11,64126415,64126492,78,*,NA,0,Promoter (<=1kb),11,64126625,64139687,13063,1,8986,uc001oad.3,-133
chr11,64126415,64126492,78,*,NA,0,Promoter (<=1kb),11,64126625,64139687,13063,1,8986,uc001oad.3,-133
chr11,64126415,64126492,78,*,NA,0,Promoter (<=1kb),11,64126625,64139687,13063,1,8986,uc001oad.3,-133
chr11,64126633,64126738,106,*,NA,0,Promoter (<=1kb),11,64126625,64139687,13063,1,8986,uc010rnl.2,8
chr11,64126633,64126738,106,*,NA,0,Promoter (<=1kb),11,64126625,64139687,13063,1,8986,uc010rnl.2,8
chr11,64126633,64126738,106,*,NA,0,Promoter (<=1kb),11,64126625,64139687,13063,1,8986,uc010rnl.2,8
chr11,64216553,64216803,251,*,NA,0,Promoter (<=1kb),11,64216529,64219128,2600,1,100996455,uc031qbj.1,24
chr11,64490773,64491036,264,*,NA,0,Promoter (<=1kb),11,64373646,64490660,117015,2,9379,uc021qkx.1,-113
chr11,64490773,64491036,264,*,NA,0,Promoter (<=1kb),11,64373646,64490660,117015,2,9379,uc021qkx.1,-113
chr11,64545740,64546063,324,*,NA,0,Promoter (<=1kb),11,64532076,64545938,13863,2,7536,uc001oaz.2,0
chr11,64545740,64546063,324,*,NA,0,Promoter (<=1kb),11,64532076,64545938,13863,2,7536,uc001oaz.2,0
chr11,64545740,64546063,324,*,NA,0,Promoter (<=1kb),11,64532076,64545938,13863,2,7536,uc001oaz.2,0
chr11,64645723,64646016,294,*,NA,0,Promoter (<=1kb),11,64620208,64646191,25984,2,10938,uc001obu.1,175
chr11,64683612,64683854,243,*,NA,0,Promoter (<=1kb),11,64662004,64684722,22719,2,23130,uc001obx.3,868
chr11,64683612,64683854,243,*,NA,0,Promoter (<=1kb),11,64662004,64684722,22719,2,23130,uc001obx.3,868
chr11,64683612,64683854,243,*,NA,0,Promoter (<=1kb),11,64662004,64684722,22719,2,23130,uc001obx.3,868
chr11,64684500,64684665,166,*,NA,0,Promoter (<=1kb),11,64662004,64684722,22719,2,23130,uc001obx.3,57
chr11,64781223,64781485,263,*,NA,0,Promoter (<=1kb),11,64781585,64808044,26460,1,100528018,uc001oci.4,-100
chr11,64781713,64782036,324,*,NA,0,Promoter (<=1kb),11,64781585,64789657,8073,1,402,uc021qlc.1,128
chr11,64809039,64809319,281,*,NA,0,Promoter (<=1kb),11,64808376,64812300,3925,1,29901,uc001ocm.3,663
chr11,64851714,64851838,125,*,NA,0,Promoter (<=1kb),11,64851713,64853485,1773,1,7542,uc010rnx.2,1
chr11,64851714,64851838,125,*,NA,0,Promoter (<=1kb),11,64851713,64853485,1773,1,7542,uc010rnx.2,1
chr11,64863738,64863852,115,*,NA,0,Promoter (<=1kb),11,64863587,64879332,15746,1,738,uc031qbk.1,151
chr11,64863738,64863852,115,*,NA,0,Promoter (<=1kb),11,64863587,64879332,15746,1,738,uc031qbk.1,151
chr11,64878737,64878739,3,*,NA,0,Promoter (<=1kb),11,64879326,64883707,4382,1,7108,uc001oct.4,-587
chr11,64878737,64878739,3,*,NA,0,Promoter (<=1kb),11,64879326,64883707,4382,1,7108,uc001oct.4,-587
chr11,64880046,64880369,324,*,NA,0,Promoter (<=1kb),11,64879374,64883707,4334,1,7108,uc001ocv.3,672
chr11,64889893,64890021,129,*,NA,0,Promoter (<=1kb),11,64889716,64894841,5126,1,740,uc021qlf.1,177
chr11,64949674,64949881,208,*,NA,0,Promoter (<=1kb),11,64949304,64979477,30174,1,823,uc010roa.2,370
chr11,64949674,64949881,208,*,NA,0,Promoter (<=1kb),11,64949304,64979477,30174,1,823,uc010roa.2,370
chr11,64949674,64949881,208,*,NA,0,Promoter (<=1kb),11,64949304,64979477,30174,1,823,uc010roa.2,370
chr11,64981519,64981769,251,*,NA,0,Promoter (<=1kb),11,64981311,65010228,28918,1,440044,uc021qlh.1,208
chr11,65083063,65083133,71,*,NA,0,Promoter (<=1kb),11,65082289,65089900,7612,1,10435,uc001odl.3,774
chr11,65150105,65150279,175,*,NA,0,Promoter (<=1kb),11,65142663,65150142,7480,2,283130,uc001odr.1,0
chr11,65153762,65153968,207,*,NA,0,Promoter (<=1kb),11,65154041,65180995,26955,1,83786,uc001odu.4,-73
chr11,65154542,65154556,15,*,NA,0,Promoter (<=1kb),11,65154041,65180995,26955,1,83786,uc010rof.2,501
chr11,65154542,65154556,15,*,NA,0,Promoter (<=1kb),11,65154041,65180995,26955,1,83786,uc010rof.2,501
chr11,65154542,65154556,15,*,NA,0,Promoter (<=1kb),11,65154041,65180995,26955,1,83786,uc010rof.2,501
chr11,65190089,65190161,73,*,NA,0,Promoter (<=1kb),11,65190269,65212028,21760,1,283131,uc010rog.2,-108
chr11,65190365,65190412,48,*,NA,0,Promoter (<=1kb),11,65190269,65212028,21760,1,283131,uc010rog.2,96
chr11,65292604,65292927,324,*,NA,0,Promoter (<=1kb),11,65292548,65306182,13635,1,57410,uc001oec.1,56
chr11,65292604,65292927,324,*,NA,0,Promoter (<=1kb),11,65292548,65306182,13635,1,57410,uc001oec.1,56
chr11,65292604,65292927,324,*,NA,0,Promoter (<=1kb),11,65292548,65306182,13635,1,57410,uc001oec.1,56
chr11,65325162,65325485,324,*,NA,0,Promoter (<=1kb),11,65306030,65325699,19670,2,4054,uc001oei.3,214
chr11,65325162,65325485,324,*,NA,0,Promoter (<=1kb),11,65306030,65325699,19670,2,4054,uc001oei.3,214
chr11,65325162,65325485,324,*,NA,0,Promoter (<=1kb),11,65306030,65325699,19670,2,4054,uc001oei.3,214
chr11,65326154,65326377,224,*,NA,0,Promoter (<=1kb),11,65306882,65326253,19372,2,4054,uc010rok.1,0
chr11,65326154,65326377,224,*,NA,0,Promoter (<=1kb),11,65306882,65326253,19372,2,4054,uc010rok.1,0
chr11,65337341,65337664,324,*,NA,0,Promoter (<=1kb),11,65336691,65337884,1194,2,254100,uc021qlm.1,220
chr11,65337341,65337664,324,*,NA,0,Promoter (<=1kb),11,65336691,65337884,1194,2,254100,uc021qlm.1,220
chr11,65337341,65337664,324,*,NA,0,Promoter (<=1kb),11,65336691,65337884,1194,2,254100,uc021qlm.1,220
chr11,65337341,65337664,324,*,NA,0,Promoter (<=1kb),11,65336691,65337884,1194,2,254100,uc021qlm.1,220
chr11,65337982,65338169,188,*,NA,0,Promoter (<=1kb),11,65337943,65339239,1297,1,10534,uc001oek.3,39
chr11,65340059,65340382,324,*,NA,0,Promoter (<=1kb),11,65339820,65341669,1850,1,23625,uc001oen.2,239
chr11,65381390,65381666,277,*,NA,0,Promoter (<=1kb),11,65365226,65381720,16495,2,4296,uc001oew.3,54
chr11,65383353,65383676,324,*,NA,0,Promoter (<=1kb),11,65383783,65404910,21128,1,399909,uc001oey.2,-107
chr11,65405716,65406039,324,*,NA,0,Promoter (<=1kb),11,65405578,65418391,12814,1,6494,uc001ofb.2,138
chr11,65408403,65408565,163,*,NA,0,Promoter (<=1kb),11,65407592,65418391,10800,1,6494,uc001ofd.2,811
chr11,65408403,65408565,163,*,NA,0,Promoter (<=1kb),11,65407592,65418391,10800,1,6494,uc001ofd.2,811
chr11,65479505,65479531,27,*,NA,0,Promoter (<=1kb),11,65479473,65487077,7605,1,10524,uc010roo.2,32
chr11,65479505,65479531,27,*,NA,0,Promoter (<=1kb),11,65479473,65487077,7605,1,10524,uc010roo.2,32
chr11,65487372,65487695,324,*,NA,0,Promoter (<=1kb),11,65485144,65487971,2828,2,84153,uc001ofm.3,276
chr11,65487372,65487695,324,*,NA,0,Promoter (<=1kb),11,65485144,65487971,2828,2,84153,uc001ofm.3,276
chr11,65487372,65487695,324,*,NA,0,Promoter (<=1kb),11,65485144,65487971,2828,2,84153,uc001ofm.3,276
chr11,65487372,65487695,324,*,NA,0,Promoter (<=1kb),11,65485144,65487971,2828,2,84153,uc001ofm.3,276
chr11,65547687,65547798,112,*,NA,0,Promoter (<=1kb),11,65541369,65548062,6694,2,91056,uc031qbm.1,264
chr11,65548056,65548379,324,*,NA,0,Promoter (<=1kb),11,65541369,65548062,6694,2,91056,uc031qbm.1,0
chr11,65548056,65548379,324,*,NA,0,Promoter (<=1kb),11,65541369,65548062,6694,2,91056,uc031qbm.1,0
chr11,65549056,65549375,320,*,NA,0,Promoter (<=1kb),11,65541369,65548062,6694,2,91056,uc031qbm.1,-994
chr11,65549056,65549375,320,*,NA,0,Promoter (<=1kb),11,65541369,65548062,6694,2,91056,uc031qbm.1,-994
chr11,65549056,65549375,320,*,NA,0,Promoter (<=1kb),11,65541369,65548062,6694,2,91056,uc031qbm.1,-994
chr11,65626732,65626918,187,*,NA,0,Promoter (<=1kb),11,65622285,65626886,4602,2,1072,uc001oft.3,0
chr11,65627971,65628087,117,*,NA,0,Promoter (<=1kb),11,65627872,65633914,6043,1,80198,uc001ofv.4,99
chr11,65641200,65641376,177,*,NA,0,Promoter (<=1kb),11,65633912,65640405,6494,2,30008,uc001ofz.3,-795
chr11,65641200,65641376,177,*,NA,0,Promoter (<=1kb),11,65633912,65640405,6494,2,30008,uc001ofz.3,-795
chr11,65641200,65641376,177,*,NA,0,Promoter (<=1kb),11,65633912,65640405,6494,2,30008,uc001ofz.3,-795
chr11,65657681,65657831,151,*,NA,0,Promoter (<=1kb),11,65657875,65659106,1232,1,11007,uc001ogf.3,-44
chr11,65657681,65657831,151,*,NA,0,Promoter (<=1kb),11,65657875,65659106,1232,1,11007,uc001ogf.3,-44
chr11,65667617,65667848,232,*,NA,0,Promoter (<=1kb),11,65659692,65667997,8306,2,8061,uc001ogg.1,149
chr11,65686213,65686486,274,*,NA,0,Promoter (<=1kb),11,65684283,65686531,2249,2,83638,uc001ogi.3,45
chr11,65686213,65686486,274,*,NA,0,Promoter (<=1kb),11,65684283,65686531,2249,2,83638,uc001ogi.3,45
chr11,65686213,65686486,274,*,NA,0,Promoter (<=1kb),11,65684283,65686531,2249,2,83638,uc001ogi.3,45
chr11,65686213,65686486,274,*,NA,0,Promoter (<=1kb),11,65684283,65686531,2249,2,83638,uc001ogi.3,45
chr11,65819885,65820072,188,*,NA,0,Promoter (<=1kb),11,65819816,65836382,16567,1,10992,uc001ogy.1,69
chr11,65837795,65838118,324,*,NA,0,Promoter (<=1kb),11,65837824,65986168,148345,1,55690,uc001ogz.1,0
chr11,65837795,65838118,324,*,NA,0,Promoter (<=1kb),11,65837824,65986168,148345,1,55690,uc001ogz.1,0
chr11,65837795,65838118,324,*,NA,0,Promoter (<=1kb),11,65837824,65986168,148345,1,55690,uc001ogz.1,0
chr11,65837795,65838118,324,*,NA,0,Promoter (<=1kb),11,65837824,65986168,148345,1,55690,uc001ogz.1,0
chr11,65838316,65838574,259,*,NA,0,Promoter (<=1kb),11,65837824,66012218,174395,1,55690,uc001oha.2,492
chr11,66025787,66025827,41,*,NA,0,Promoter (<=1kb),11,66026018,66035332,9315,1,64837,uc001ohd.2,-191
chr11,66025975,66026110,136,*,NA,0,Promoter (<=1kb),11,66026018,66035332,9315,1,64837,uc001ohd.2,0
chr11,66045415,66045738,324,*,NA,0,Promoter (<=1kb),11,66045672,66051685,6014,1,254263,uc001ohi.2,0
chr11,66139481,66139651,171,*,NA,0,Promoter (<=1kb),11,66129992,66139645,9654,2,3177,uc001ohu.3,0
chr11,66139481,66139651,171,*,NA,0,Promoter (<=1kb),11,66129992,66139645,9654,2,3177,uc001ohu.3,0
chr11,66139481,66139651,171,*,NA,0,Promoter (<=1kb),11,66129992,66139645,9654,2,3177,uc001ohu.3,0
chr11,66139481,66139651,171,*,NA,0,Promoter (<=1kb),11,66129992,66139645,9654,2,3177,uc001ohu.3,0
chr11,66189089,66189160,72,*,NA,0,Promoter (<=1kb),11,66188475,66194177,5703,1,266743,uc010rpc.1,614
chr11,66189369,66189412,44,*,NA,0,Promoter (<=1kb),11,66188475,66194177,5703,1,266743,uc010rpc.1,894
chr11,66205901,66205932,32,*,NA,0,Promoter (<=1kb),11,66202550,66206310,3761,2,65003,uc001ohy.4,378
chr11,66206244,66206264,21,*,NA,0,Promoter (<=1kb),11,66202550,66206310,3761,2,65003,uc001ohy.4,46
chr11,66206244,66206264,21,*,NA,0,Promoter (<=1kb),11,66202550,66206310,3761,2,65003,uc001ohy.4,46
chr11,66247332,66247532,201,*,NA,0,Promoter (<=1kb),11,66247484,66277130,29647,1,10072,uc001oif.2,0
chr11,66247332,66247532,201,*,NA,0,Promoter (<=1kb),11,66247484,66277130,29647,1,10072,uc001oif.2,0
chr11,66313324,66313489,166,*,NA,0,Promoter (<=1kb),11,66288553,66313671,25119,2,254359,uc009yrg.2,182
chr11,66313324,66313489,166,*,NA,0,Promoter (<=1kb),11,66288553,66313671,25119,2,254359,uc009yrg.2,182
chr11,66360148,66360443,296,*,NA,0,Promoter (<=1kb),11,66357640,66360554,2915,2,55231,uc001oiq.4,111
chr11,66383566,66383813,248,*,NA,0,Promoter (<=1kb),11,66384053,66412103,28051,1,100526737,uc009yrj.3,-240
chr11,66512179,66512502,324,*,NA,0,Promoter (<=1kb),11,66512207,66610987,98781,1,79703,uc010rpl.3,0
chr11,66610438,66610648,211,*,NA,0,Promoter (<=1kb),11,66610883,66614003,3121,1,9986,uc001ojk.1,-235
chr11,66610438,66610648,211,*,NA,0,Promoter (<=1kb),11,66610883,66614003,3121,1,9986,uc001ojk.1,-235
chr11,66610438,66610648,211,*,NA,0,Promoter (<=1kb),11,66610883,66614003,3121,1,9986,uc001ojk.1,-235
chr11,66725551,66725828,278,*,NA,0,Promoter (<=1kb),11,66615997,66725847,109851,2,5091,uc001ojo.1,19
chr11,66743687,66743793,107,*,NA,0,Promoter (<=1kb),11,66742754,66744479,1726,1,254439,uc010rpm.2,933
chr11,66823379,66823448,70,*,NA,0,Promoter (<=1kb),11,66824289,66839488,15200,1,29984,uc001ojv.3,-841
chr11,66823379,66823448,70,*,NA,0,Promoter (<=1kb),11,66824289,66839488,15200,1,29984,uc001ojv.3,-841
chr11,66823379,66823448,70,*,NA,0,Promoter (<=1kb),11,66824289,66839488,15200,1,29984,uc001ojv.3,-841
chr11,66823379,66823448,70,*,NA,0,Promoter (<=1kb),11,66824289,66839488,15200,1,29984,uc001ojv.3,-841
chr11,66887581,66887731,151,*,NA,0,Promoter (<=1kb),11,66886740,67025550,138811,1,22992,uc001ojx.3,841
chr11,66887581,66887731,151,*,NA,0,Promoter (<=1kb),11,66886740,67025550,138811,1,22992,uc001ojx.3,841
chr11,66887581,66887731,151,*,NA,0,Promoter (<=1kb),11,66886740,67025550,138811,1,22992,uc001ojx.3,841
chr11,67055991,67056314,324,*,NA,0,Promoter (<=1kb),11,67056762,67069955,13194,1,338692,uc001okc.2,-448
chr11,67055991,67056314,324,*,NA,0,Promoter (<=1kb),11,67056762,67069955,13194,1,338692,uc001okc.2,-448
chr11,67055991,67056314,324,*,NA,0,Promoter (<=1kb),11,67056762,67069955,13194,1,338692,uc001okc.2,-448
chr11,67055991,67056314,324,*,NA,0,Promoter (<=1kb),11,67056762,67069955,13194,1,338692,uc001okc.2,-448
chr11,67055991,67056314,324,*,NA,0,Promoter (<=1kb),11,67056762,67069955,13194,1,338692,uc001okc.2,-448
chr11,67071182,67071505,324,*,NA,0,Promoter (<=1kb),11,67070919,67080078,9160,1,54961,uc001okl.3,263
chr11,67071182,67071505,324,*,NA,0,Promoter (<=1kb),11,67070919,67080078,9160,1,54961,uc001okl.3,263
chr11,67071182,67071505,324,*,NA,0,Promoter (<=1kb),11,67070919,67080078,9160,1,54961,uc001okl.3,263
chr11,67085017,67085169,153,*,NA,0,Promoter (<=1kb),11,67085310,67159158,73849,1,100130987,uc010rpo.1,-141
chr11,67085017,67085169,153,*,NA,0,Promoter (<=1kb),11,67085310,67159158,73849,1,100130987,uc010rpo.1,-141
chr11,67140717,67141002,286,*,NA,0,Promoter (<=1kb),11,67131639,67141206,9568,2,23529,uc001okq.3,204
chr11,67140717,67141002,286,*,NA,0,Promoter (<=1kb),11,67131639,67141206,9568,2,23529,uc001okq.3,204
chr11,67140717,67141002,286,*,NA,0,Promoter (<=1kb),11,67131639,67141206,9568,2,23529,uc001okq.3,204
chr11,67140717,67141002,286,*,NA,0,Promoter (<=1kb),11,67131639,67141206,9568,2,23529,uc001okq.3,204
chr11,67159158,67159255,98,*,NA,0,Promoter (<=1kb),11,67159423,67165883,6461,1,5883,uc001okr.3,-168
chr11,67159158,67159255,98,*,NA,0,Promoter (<=1kb),11,67159423,67165883,6461,1,5883,uc001okr.3,-168
chr11,67169027,67169299,273,*,NA,0,Promoter (<=1kb),11,67165652,67169376,3725,2,5499,uc001oku.1,77
chr11,67188237,67188560,324,*,NA,0,Promoter (<=1kb),11,67165652,67188654,23003,2,5499,uc001okx.1,94
chr11,67351182,67351355,174,*,NA,0,Promoter (<=1kb),11,67351066,67354124,3059,1,2950,uc001omf.3,116
chr11,67374459,67374674,216,*,NA,0,Promoter (<=1kb),11,67374415,67380012,5598,1,4723,uc001oml.2,44
chr11,67396994,67397317,324,*,NA,0,Promoter (<=1kb),11,67395409,67397408,2000,2,254552,uc001omn.3,91
chr11,67770949,67770952,4,*,NA,0,Promoter (<=1kb),11,67758575,67771593,13019,2,81622,uc001omw.1,641
chr11,67771093,67771272,180,*,NA,0,Promoter (<=1kb),11,67758575,67771593,13019,2,81622,uc001omw.1,321
chr11,67771093,67771272,180,*,NA,0,Promoter (<=1kb),11,67758575,67771593,13019,2,81622,uc001omw.1,321
chr11,67889049,67889370,322,*,NA,0,Promoter (<=1kb),11,67820326,67888858,68533,2,1119,uc001onk.3,-191
chr11,67889049,67889370,322,*,NA,0,Promoter (<=1kb),11,67820326,67888858,68533,2,1119,uc001onk.3,-191
chr11,67980049,67980184,136,*,NA,0,Promoter (<=1kb),11,67923507,67980784,57278,2,51111,uc001onm.1,600
chr11,67980049,67980184,136,*,NA,0,Promoter (<=1kb),11,67923507,67980784,57278,2,51111,uc001onm.1,600
chr11,67981080,67981403,324,*,NA,0,Promoter (<=1kb),11,67933186,67981068,47883,2,51111,uc010rqa.1,-12
chr11,67981080,67981403,324,*,NA,0,Promoter (<=1kb),11,67933186,67981068,47883,2,51111,uc010rqa.1,-12
